date,tmax,tmin,rain,tmax_tomorrow
04-09-1985,70,59,0,70
05-09-1985,70,60,0,68
06-09-1985,68,60,0,68
07-09-1985,68,61,0,66
08-09-1985,66,56,0.18,67
09-09-1985,67,58,0.01,66
10-09-1985,66,54,0.01,66
11-09-1985,66,58,0,71
12-09-1985,71,55,0,71
13-09-1985,71,54,0,68
14-09-1985,68,59,0,71
15-09-1985,71,55,0,68
16-09-1985,68,56,0,68
17-09-1985,68,56,0.1,68
18-09-1985,68,55,0,69
19-09-1985,69,54,0,69
20-09-1985,69,54,0,71
21-09-1985,71,54,0,80
22-09-1985,80,54,0,68
23-09-1985,68,55,0,75
24-09-1985,75,56,0,75
25-09-1985,75,56,0,70
26-09-1985,70,61,0,66
27-09-1985,66,60,0,60
28-09-1985,60,57,0,62
29-09-1985,62,55,0,66
30-09-1985,66,55,0,67
01-10-1985,67,51,0,79
02-10-1985,79,56,0,95
03-10-1985,95,61,0,84
04-10-1985,84,61,0,76
05-10-1985,76,57,0,66
06-10-1985,66,58,0,65
07-10-1985,65,55,0,64
08-10-1985,64,51,0,69
09-10-1985,69,50,0,67
10-10-1985,67,47,0,63
11-10-1985,63,45,0,64
12-10-1985,64,48,0,68
13-10-1985,68,46,0,71
14-10-1985,71,45,0,70
15-10-1985,70,48,0,63
16-10-1985,63,48,0,61
17-10-1985,61,50,0,62
18-10-1985,62,52,0,56
19-10-1985,56,53,0,60
20-10-1985,60,52,0.46,60
21-10-1985,60,50,0.13,62
22-10-1985,62,48,0,67
23-10-1985,67,56,0.03,67
24-10-1985,67,55,0,68
25-10-1985,68,55,0,68
26-10-1985,68,56,0,70
27-10-1985,70,51,0,64
28-10-1985,64,54,0,60
29-10-1985,60,55,0,62
30-10-1985,62,51,0,65
31-10-1985,65,48,0,72
01-11-1985,72,50,0,77
02-11-1985,77,53,0,69
03-11-1985,69,52,0,66
04-11-1985,66,55,0,68
05-11-1985,68,52,0,73
06-11-1985,73,51,0,71
07-11-1985,71,52,0,62
08-11-1985,62,51,0,60
09-11-1985,60,45,0.13,56
10-11-1985,56,47,0.2,53
11-11-1985,53,43,0.07,52
12-11-1985,52,38,0,56
13-11-1985,56,40,0,57
14-11-1985,57,39,0,56
15-11-1985,56,43,0,58
16-11-1985,58,50,0,58
17-11-1985,58,45,0,56
18-11-1985,56,42,0,55
19-11-1985,55,38,0,51
20-11-1985,51,46,0.03,51
21-11-1985,51,40,0,54
22-11-1985,54,40,0,54
23-11-1985,54,49,0.05,57
24-11-1985,57,50,1.38,62
25-11-1985,62,49,0,56
26-11-1985,56,45,0,55
27-11-1985,55,50,0,59
28-11-1985,59,52,,57
29-11-1985,57,51,,56
30-11-1985,56,48,0,57
01-12-1985,57,46,,62
02-12-1985,62,54,,60
03-12-1985,60,53,,61
04-12-1985,61,53,,60
05-12-1985,60,53,,59
06-12-1985,59,53,,60
07-12-1985,60,47,,58
08-12-1985,58,42,,59
09-12-1985,59,41,,55
10-12-1985,55,43,,55
11-12-1985,55,40,,54
12-12-1985,54,35,,52
13-12-1985,52,37,,54
14-12-1985,54,41,,52
15-12-1985,52,42,,63
16-12-1985,63,37,,56
17-12-1985,56,42,,56
18-12-1985,56,40,,55
19-12-1985,55,39,,56
20-12-1985,56,40,,52
21-12-1985,52,38,,55
22-12-1985,55,37,,52
23-12-1985,52,37,,51
24-12-1985,51,39,,52
25-12-1985,52,38,,52
26-12-1985,52,35,,47
27-12-1985,47,34,,47
28-12-1985,47,34,,49
29-12-1985,49,44,,54
30-12-1985,54,49,,55
31-12-1985,55,48,,56
01-01-1986,56,50,,56
02-01-1986,56,51,,61
03-01-1986,61,52,,60
04-01-1986,60,56,,64
05-01-1986,64,57,,58
06-01-1986,58,54,,60
07-01-1986,60,51,,57
08-01-1986,57,46,,60
09-01-1986,60,47,,55
10-01-1986,55,40,,56
11-01-1986,56,46,,54
12-01-1986,54,44,,55
13-01-1986,55,40,,58
14-01-1986,58,46,,57
15-01-1986,57,50,,58
16-01-1986,58,55,,66
17-01-1986,66,56,,61
18-01-1986,61,56,,61
19-01-1986,61,54,,58
20-01-1986,58,47,,57
21-01-1986,57,48,,60
22-01-1986,60,47,,60
23-01-1986,60,50,,62
24-01-1986,62,44,,65
25-01-1986,65,45,,61
26-01-1986,61,48,,64
27-01-1986,64,47,,59
28-01-1986,59,50,,57
29-01-1986,57,54,,63
30-01-1986,63,55,,59
31-01-1986,59,55,,63
01-02-1986,63,53,,60
02-02-1986,60,55,,59
03-02-1986,59,51,,60
04-02-1986,60,46,,57
05-02-1986,57,49,,60
06-02-1986,60,45,,58
07-02-1986,58,45,,62
08-02-1986,62,45,,60
09-02-1986,60,39,,58
10-02-1986,58,44,,53
11-02-1986,53,45,,56
12-02-1986,56,48,,60
13-02-1986,60,52,,61
14-02-1986,61,56,,60
15-02-1986,60,56,,58
16-02-1986,58,55,,59
17-02-1986,59,57,,69
18-02-1986,69,59,,64
19-02-1986,64,60,,65
20-02-1986,65,57,,66
21-02-1986,66,54,,68
22-02-1986,68,54,,67
23-02-1986,67,56,,73
24-02-1986,73,56,,69
25-02-1986,69,54,,75
26-02-1986,75,57,,73
27-02-1986,73,59,,72
28-02-1986,72,55,,68
01-03-1986,68,58,,65
02-03-1986,65,55,,67
03-03-1986,67,58,,71
04-03-1986,71,57,,67
05-03-1986,67,56,,69
06-03-1986,69,57,,66
07-03-1986,66,63,,87
08-03-1986,87,60,,63
09-03-1986,63,56,,63
10-03-1986,63,57,,65
11-03-1986,65,56,,64
12-03-1986,64,53,,62
13-03-1986,62,54,,62
14-03-1986,62,48,,59
15-03-1986,59,53,,62
16-03-1986,62,53,,66
17-03-1986,66,50,,71
18-03-1986,71,56,,74
19-03-1986,74,56,,70
20-03-1986,70,54,,68
21-03-1986,68,55,,69
22-03-1986,69,59,,69
23-03-1986,69,55,,68
24-03-1986,68,56,,70
25-03-1986,70,54,,75
26-03-1986,75,56,,78
27-03-1986,78,60,,76
28-03-1986,76,57,,70
29-03-1986,70,61,,65
30-03-1986,65,60,,70
31-03-1986,70,59,,65
01-04-1986,65,56,,67
02-04-1986,67,51,,68
03-04-1986,68,54,,65
04-04-1986,65,55,,64
05-04-1986,64,57,,67
06-04-1986,67,57,,65
07-04-1986,65,57,,69
08-04-1986,69,55,,69
09-04-1986,69,56,,69
10-04-1986,69,56,,67
11-04-1986,67,53,,62
12-04-1986,62,55,,70
13-04-1986,70,49,,69
14-04-1986,69,55,,59
15-04-1986,59,55,,59
16-04-1986,59,55,,65
17-04-1986,65,52,,72
18-04-1986,72,53,,78
19-04-1986,78,55,,79
20-04-1986,79,59,,74
21-04-1986,74,56,,69
22-04-1986,69,52,,66
23-04-1986,66,55,,64
24-04-1986,64,55,,64
25-04-1986,64,53,,62
26-04-1986,62,56,,70
27-04-1986,70,56,,67
28-04-1986,67,56,,68
29-04-1986,68,51,,68
30-04-1986,68,51,,67
01-05-1986,67,56,,71
02-05-1986,71,60,,67
03-05-1986,67,60,,68
04-05-1986,68,58,,66
05-05-1986,66,55,,63
06-05-1986,63,53,,68
07-05-1986,68,51,,71
08-05-1986,71,54,,80
09-05-1986,80,58,,67
10-05-1986,67,54,,70
11-05-1986,70,53,,75
12-05-1986,75,54,,72
13-05-1986,72,56,,69
14-05-1986,69,56,,70
15-05-1986,70,57,,79
16-05-1986,79,58,,83
17-05-1986,83,58,,67
18-05-1986,67,56,,64
19-05-1986,64,55,,63
20-05-1986,63,53,,64
21-05-1986,64,50,,70
22-05-1986,70,49,,63
23-05-1986,63,50,,70
24-05-1986,70,52,,68
25-05-1986,68,56,,70
26-05-1986,70,56,,62
27-05-1986,62,54,,63
28-05-1986,63,52,,68
29-05-1986,68,54,,65
30-05-1986,65,53,,64
31-05-1986,64,56,,63
01-06-1986,63,55,,64
02-06-1986,64,57,,65
03-06-1986,65,58,,67
04-06-1986,67,57,,66
05-06-1986,66,57,,65
06-06-1986,65,55,,67
07-06-1986,67,55,,73
08-06-1986,73,54,,85
09-06-1986,85,55,,75
10-06-1986,75,58,,67
11-06-1986,67,57,,67
12-06-1986,67,55,,66
13-06-1986,66,56,,68
14-06-1986,68,59,,66
15-06-1986,66,56,,70
16-06-1986,70,56,,72
17-06-1986,72,60,,70
18-06-1986,70,58,,70
19-06-1986,70,57,,70
20-06-1986,70,55,,76
21-06-1986,76,56,,73
22-06-1986,73,57,,70
23-06-1986,70,54,,68
24-06-1986,68,56,,66
25-06-1986,66,57,,68
26-06-1986,68,58,,66
27-06-1986,66,57,,67
28-06-1986,67,57,,68
29-06-1986,68,57,,74
30-06-1986,74,55,,75
01-07-1986,75,57,,70
02-07-1986,70,57,,68
03-07-1986,68,55,,69
04-07-1986,69,56,,74
05-07-1986,74,57,,71
06-07-1986,71,54,,67
07-07-1986,67,55,,69
08-07-1986,69,55,,67
09-07-1986,67,56,,74
10-07-1986,74,58,,74
11-07-1986,74,58,,71
12-07-1986,71,57,,69
13-07-1986,69,55,,71
14-07-1986,71,56,,66
15-07-1986,66,55,,66
16-07-1986,66,56,,64
17-07-1986,64,57,,66
18-07-1986,66,55,,70
19-07-1986,70,55,,74
20-07-1986,74,54,,69
21-07-1986,69,57,,72
22-07-1986,72,59,,75
23-07-1986,75,60,,69
24-07-1986,69,56,,68
25-07-1986,68,58,,67
26-07-1986,67,56,,64
27-07-1986,64,56,,70
28-07-1986,70,56,,72
29-07-1986,72,56,,79
30-07-1986,79,55,,71
31-07-1986,71,57,,54
01-01-2000,54,41,0,54
02-01-2000,54,34,0,55
03-01-2000,55,33,0,54
04-01-2000,54,35,0.01,59
05-01-2000,59,36,0,58
06-01-2000,58,34,0,56
07-01-2000,56,37,0,54
08-01-2000,54,46,0,56
09-01-2000,56,48,0,56
10-01-2000,56,49,0,55
11-01-2000,55,50,0.17,54
12-01-2000,54,40,0,57
13-01-2000,57,44,0,61
14-01-2000,61,47,0,64
15-01-2000,64,51,0.06,58
16-01-2000,58,44,0.23,56
17-01-2000,56,42,0.18,64
18-01-2000,64,50,0.43,62
19-01-2000,62,50,0.11,56
20-01-2000,56,45,0.01,60
21-01-2000,60,43,0,57
22-01-2000,57,47,0.26,57
23-01-2000,57,52,2,57
24-01-2000,57,53,1.95,58
25-01-2000,58,50,0.01,56
26-01-2000,56,39,0,58
27-01-2000,58,41,0,58
28-01-2000,58,38,0,58
29-01-2000,58,43,0,56
30-01-2000,56,52,0.23,56
31-01-2000,56,49,0.01,60
01-02-2000,60,50,0,65
02-02-2000,65,48,0,65
03-02-2000,65,50,0.18,62
04-02-2000,62,49,0,58
05-02-2000,58,45,0.13,65
06-02-2000,65,41,0,60
07-02-2000,60,46,0.01,58
08-02-2000,58,49,0.01,60
09-02-2000,60,50,0.02,57
10-02-2000,57,45,0.5,55
11-02-2000,55,47,1.24,55
12-02-2000,55,47,0.29,60
13-02-2000,60,51,2.01,60
14-02-2000,60,51,0.2,58
15-02-2000,58,44,0,54
16-02-2000,54,46,0.11,56
17-02-2000,56,43,0.01,63
18-02-2000,63,43,0,65
19-02-2000,65,46,0,63
20-02-2000,63,51,0.64,64
21-02-2000,64,49,0.05,57
22-02-2000,57,48,1.15,54
23-02-2000,54,42,0.08,52
24-02-2000,52,38,0.19,54
25-02-2000,54,45,0,58
26-02-2000,58,53,0.32,58
27-02-2000,58,50,0.21,55
28-02-2000,55,49,0.01,57
29-02-2000,57,47,0.27,58
01-03-2000,58,40,0,56
02-03-2000,56,48,0.18,61
03-03-2000,61,40,0,57
04-03-2000,57,49,0.76,51
05-03-2000,51,45,0.03,55
06-03-2000,55,45,0,55
07-03-2000,55,46,0.34,52
08-03-2000,52,40,0.28,56
09-03-2000,56,46,0.23,60
10-03-2000,60,39,0.01,61
11-03-2000,61,48,0,61
12-03-2000,61,43,0,61
13-03-2000,61,44,0,64
14-03-2000,64,51,0,69
15-03-2000,69,45,0.01,64
16-03-2000,64,49,0,67
17-03-2000,67,40,0,67
18-03-2000,67,46,0,62
19-03-2000,62,49,0,68
20-03-2000,68,48,0,76
21-03-2000,76,48,0,68
22-03-2000,68,44,0,58
23-03-2000,58,48,0,59
24-03-2000,59,40,0,59
25-03-2000,59,48,0,60
26-03-2000,60,45,0,59
27-03-2000,59,48,0,58
28-03-2000,58,40,0,64
29-03-2000,64,47,0,69
30-03-2000,69,42,0,81
31-03-2000,81,60,0,84
01-04-2000,84,57,0,83
02-04-2000,83,50,0,69
03-04-2000,69,49,0,61
04-04-2000,61,52,0,60
05-04-2000,60,50,0,59
06-04-2000,59,49,0,68
07-04-2000,68,44,0,59
08-04-2000,59,50,0,62
09-04-2000,62,51,0,63
10-04-2000,63,44,0,70
11-04-2000,70,50,0,71
12-04-2000,71,52,0.34,65
13-04-2000,65,56,0,63
14-04-2000,63,53,0.02,61
15-04-2000,61,54,0.01,64
16-04-2000,64,54,0.19,62
17-04-2000,62,47,0.22,64
18-04-2000,64,43,0,65
19-04-2000,65,44,0,68
20-04-2000,68,49,0,62
21-04-2000,62,48,0,64
22-04-2000,64,52,0.03,64
23-04-2000,64,47,0,68
24-04-2000,68,43,0,65
25-04-2000,65,45,0,78
26-04-2000,78,47,0,63
27-04-2000,63,51,0,62
28-04-2000,62,50,0,67
29-04-2000,67,42,0,68
30-04-2000,68,44,0,65
01-05-2000,65,46,0,65
02-05-2000,65,52,0,67
03-05-2000,67,52,0,66
04-05-2000,66,53,0,64
05-05-2000,64,52,0,59
06-05-2000,59,50,0.06,60
07-05-2000,60,52,0.42,68
08-05-2000,68,53,0.26,65
09-05-2000,65,54,0,61
10-05-2000,61,50,0,64
11-05-2000,64,46,0,64
12-05-2000,64,43,0,64
13-05-2000,64,52,0,63
14-05-2000,63,51,0.07,65
15-05-2000,65,54,0.31,65
16-05-2000,65,49,0,66
17-05-2000,66,50,0,74
18-05-2000,74,51,0,77
19-05-2000,77,52,0,80
20-05-2000,80,54,0,93
21-05-2000,93,55,0,82
22-05-2000,82,57,0,83
23-05-2000,83,59,0,68
24-05-2000,68,55,0,66
25-05-2000,66,53,0,66
26-05-2000,66,53,0,69
27-05-2000,69,54,0,70
28-05-2000,70,56,0,68
29-05-2000,68,47,0,68
30-05-2000,68,46,0,75
31-05-2000,75,48,0,77
01-06-2000,77,49,0,66
02-06-2000,66,52,0,65
03-06-2000,65,52,0,64
04-06-2000,64,51,0,68
05-06-2000,68,55,0,69
06-06-2000,69,54,0,68
07-06-2000,68,55,0.17,65
08-06-2000,65,54,0.01,66
09-06-2000,66,53,0,68
10-06-2000,68,53,0,70
11-06-2000,70,49,0,74
12-06-2000,74,56,0,90
13-06-2000,90,55,0,100
14-06-2000,100,61,0,77
15-06-2000,77,56,0,72
16-06-2000,72,55,0,74
17-06-2000,74,57,0,70
18-06-2000,70,57,0,71
19-06-2000,71,56,0,72
20-06-2000,72,54,0.01,74
21-06-2000,74,54,0,64
22-06-2000,64,54,0,67
23-06-2000,67,54,0,71
24-06-2000,71,56,0,70
25-06-2000,70,56,0,72
26-06-2000,72,56,0,70
27-06-2000,70,56,0,68
28-06-2000,68,56,0,67
29-06-2000,67,56,0,64
30-06-2000,64,55,0,65
01-07-2000,65,55,0,62
02-07-2000,62,54,0,63
03-07-2000,63,54,0,67
04-07-2000,67,53,0,64
05-07-2000,64,54,0,67
06-07-2000,67,54,0,68
07-07-2000,68,56,0,68
08-07-2000,68,56,0,69
09-07-2000,69,54,0,69
10-07-2000,69,55,0,69
11-07-2000,69,57,0,70
12-07-2000,70,57,0,71
13-07-2000,71,55,0.02,70
14-07-2000,70,55,0,65
15-07-2000,65,56,0,61
